Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Race,Year,RoundNumber
0 days 02:02:37.770000,HAM,44,0 days 00:01:10.087000,42.0,2.0,,,0 days 00:00:17.577000,0 days 00:00:31.210000,0 days 00:00:21.300000,0 days 02:01:45.244000,0 days 02:02:16.454000,0 days 02:02:37.754000,296.0,227.0,274.0,296.0,False,HARD,16.0,True,Ferrari,0 days 02:01:27.683000,2025-06-29 14:08:20.476,1,4.0,False,,False,True,70.087,Austrian Grand Prix,2025,11
0 days 02:03:47.693000,HAM,44,0 days 00:01:09.923000,43.0,2.0,,,0 days 00:00:17.447000,0 days 00:00:31.134000,0 days 00:00:21.342000,0 days 02:02:55.201000,0 days 02:03:26.335000,0 days 02:03:47.677000,302.0,228.0,274.0,300.0,False,HARD,17.0,True,Ferrari,0 days 02:02:37.770000,2025-06-29 14:09:30.563,1,4.0,False,,False,True,69.923,Austrian Grand Prix,2025,11
0 days 02:04:57.866000,HAM,44,0 days 00:01:10.173000,44.0,2.0,,,0 days 00:00:17.522000,0 days 00:00:31.228000,0 days 00:00:21.423000,0 days 02:04:05.199000,0 days 02:04:36.427000,0 days 02:04:57.850000,307.0,229.0,275.0,302.0,False,HARD,18.0,True,Ferrari,0 days 02:03:47.693000,2025-06-29 14:10:40.486,1,4.0,False,,False,True,70.173,Austrian Grand Prix,2025,11
0 days 02:06:08.476000,HAM,44,0 days 00:01:10.610000,45.0,2.0,,,0 days 00:00:17.511000,0 days 00:00:31.701000,0 days 00:00:21.398000,0 days 02:05:15.361000,0 days 02:05:47.062000,0 days 02:06:08.460000,306.0,223.0,274.0,294.0,False,HARD,19.0,True,Ferrari,0 days 02:04:57.866000,2025-06-29 14:11:50.659,1,4.0,False,,False,True,70.61,Austrian Grand Prix,2025,11
0 days 02:07:18.822000,HAM,44,0 days 00:01:10.346000,46.0,2.0,,,0 days 00:00:17.546000,0 days 00:00:31.357000,0 days 00:00:21.443000,0 days 02:06:26.006000,0 days 02:06:57.363000,0 days 02:07:18.806000,299.0,225.0,274.0,294.0,False,HARD,20.0,True,Ferrari,0 days 02:06:08.476000,2025-06-29 14:13:01.269,1,4.0,False,,False,True,70.346,Austrian Grand Prix,2025,11
0 days 02:08:29.104000,HAM,44,0 days 00:01:10.282000,47.0,2.0,,,0 days 00:00:17.563000,0 days 00:00:31.241000,0 days 00:00:21.478000,0 days 02:07:36.369000,0 days 02:08:07.610000,0 days 02:08:29.088000,300.0,227.0,269.0,296.0,False,HARD,21.0,True,Ferrari,0 days 02:07:18.822000,2025-06-29 14:14:11.615,1,4.0,False,,False,True,70.282,Austrian Grand Prix,2025,11
0 days 02:09:40.881000,HAM,44,0 days 00:01:11.777000,48.0,2.0,,,0 days 00:00:17.645000,0 days 00:00:32.646000,0 days 00:00:21.486000,0 days 02:08:46.733000,0 days 02:09:19.379000,0 days 02:09:40.865000,302.0,226.0,273.0,292.0,False,HARD,22.0,True,Ferrari,0 days 02:08:29.104000,2025-06-29 14:15:21.897,1,4.0,True,TRACK LIMITS AT TURN 3 LAP 48 ,False,True,71.777,Austrian Grand Prix,2025,11
0 days 02:10:51.313000,HAM,44,0 days 00:01:10.432000,49.0,2.0,,,0 days 00:00:17.452000,0 days 00:00:31.485000,0 days 00:00:21.495000,0 days 02:09:58.317000,0 days 02:10:29.802000,0 days 02:10:51.297000,304.0,225.0,273.0,299.0,False,HARD,23.0,True,Ferrari,0 days 02:09:40.881000,2025-06-29 14:16:33.674,1,4.0,False,,False,True,70.432,Austrian Grand Prix,2025,11
0 days 02:14:40.105000,HAM,44,0 days 00:01:09.115000,52.0,3.0,,,0 days 00:00:17.387000,0 days 00:00:30.773000,0 days 00:00:20.955000,0 days 02:13:48.361000,0 days 02:14:19.134000,0 days 02:14:40.089000,294.0,228.0,276.0,293.0,True,MEDIUM,2.0,True,Ferrari,0 days 02:13:30.990000,2025-06-29 14:20:23.783,1,4.0,False,,False,True,69.115,Austrian Grand Prix,2025,11
0 days 02:15:48.733000,HAM,44,0 days 00:01:08.628000,53.0,3.0,,,0 days 00:00:17.311000,0 days 00:00:30.474000,0 days 00:00:20.843000,0 days 02:14:57.400000,0 days 02:15:27.874000,0 days 02:15:48.717000,298.0,231.0,276.0,296.0,True,MEDIUM,3.0,True,Ferrari,0 days 02:14:40.105000,2025-06-29 14:21:32.898,1,4.0,False,,False,True,68.628,Austrian Grand Prix,2025,11
0 days 02:16:57.712000,HAM,44,0 days 00:01:08.979000,54.0,3.0,,,0 days 00:00:17.357000,0 days 00:00:30.682000,0 days 00:00:20.940000,0 days 02:16:06.074000,0 days 02:16:36.756000,0 days 02:16:57.696000,295.0,227.0,274.0,294.0,False,MEDIUM,4.0,True,Ferrari,0 days 02:15:48.733000,2025-06-29 14:22:41.526,1,4.0,False,,False,True,68.979,Austrian Grand Prix,2025,11
0 days 02:18:06.469000,HAM,44,0 days 00:01:08.757000,55.0,3.0,,,0 days 00:00:17.343000,0 days 00:00:30.553000,0 days 00:00:20.861000,0 days 02:17:15.039000,0 days 02:17:45.592000,0 days 02:18:06.453000,298.0,229.0,276.0,299.0,False,MEDIUM,5.0,True,Ferrari,0 days 02:16:57.712000,2025-06-29 14:23:50.505,1,4.0,False,,False,True,68.757,Austrian Grand Prix,2025,11
0 days 02:19:15.458000,HAM,44,0 days 00:01:08.989000,56.0,3.0,,,0 days 00:00:17.324000,0 days 00:00:30.645000,0 days 00:00:21.020000,0 days 02:18:23.777000,0 days 02:18:54.422000,0 days 02:19:15.442000,296.0,229.0,275.0,296.0,False,MEDIUM,6.0,True,Ferrari,0 days 02:18:06.469000,2025-06-29 14:24:59.262,1,4.0,False,,False,True,68.989,Austrian Grand Prix,2025,11
0 days 02:20:24.396000,HAM,44,0 days 00:01:08.938000,57.0,3.0,,,0 days 00:00:17.341000,0 days 00:00:30.648000,0 days 00:00:20.949000,0 days 02:19:32.783000,0 days 02:20:03.431000,0 days 02:20:24.380000,303.0,230.0,276.0,301.0,False,MEDIUM,7.0,True,Ferrari,0 days 02:19:15.458000,2025-06-29 14:26:08.251,1,4.0,False,,False,True,68.938,Austrian Grand Prix,2025,11
0 days 02:21:33.065000,HAM,44,0 days 00:01:08.669000,58.0,3.0,,,0 days 00:00:17.367000,0 days 00:00:30.495000,0 days 00:00:20.807000,0 days 02:20:41.747000,0 days 02:21:12.242000,0 days 02:21:33.049000,305.0,234.0,277.0,304.0,False,MEDIUM,8.0,True,Ferrari,0 days 02:20:24.396000,2025-06-29 14:27:17.189,1,4.0,False,,False,True,68.669,Austrian Grand Prix,2025,11
0 days 02:22:42.375000,HAM,44,0 days 00:01:09.310000,59.0,3.0,,,0 days 00:00:17.471000,0 days 00:00:30.867000,0 days 00:00:20.972000,0 days 02:21:50.520000,0 days 02:22:21.387000,0 days 02:22:42.359000,,230.0,277.0,298.0,False,MEDIUM,9.0,True,Ferrari,0 days 02:21:33.065000,2025-06-29 14:28:25.858,1,4.0,False,,False,True,69.31,Austrian Grand Prix,2025,11
0 days 02:23:51.699000,HAM,44,0 days 00:01:09.324000,60.0,3.0,,,0 days 00:00:17.462000,0 days 00:00:30.878000,0 days 00:00:20.984000,0 days 02:22:59.821000,0 days 02:23:30.699000,0 days 02:23:51.683000,296.0,230.0,277.0,295.0,False,MEDIUM,10.0,True,Ferrari,0 days 02:22:42.375000,2025-06-29 14:29:35.168,1,4.0,False,,False,True,69.324,Austrian Grand Prix,2025,11
0 days 02:25:00.965000,HAM,44,0 days 00:01:09.266000,61.0,3.0,,,0 days 00:00:17.435000,0 days 00:00:30.895000,0 days 00:00:20.936000,0 days 02:24:09.118000,0 days 02:24:40.013000,0 days 02:25:00.949000,298.0,227.0,276.0,295.0,False,MEDIUM,11.0,True,Ferrari,0 days 02:23:51.699000,2025-06-29 14:30:44.492,1,4.0,False,,False,True,69.266,Austrian Grand Prix,2025,11
0 days 02:26:10.252000,HAM,44,0 days 00:01:09.287000,62.0,3.0,,,0 days 00:00:17.415000,0 days 00:00:30.901000,0 days 00:00:20.971000,0 days 02:25:18.364000,0 days 02:25:49.265000,0 days 02:26:10.236000,,229.0,276.0,293.0,False,MEDIUM,12.0,True,Ferrari,0 days 02:25:00.965000,2025-06-29 14:31:53.758,1,4.0,False,,False,True,69.287,Austrian Grand Prix,2025,11
0 days 02:27:19.494000,HAM,44,0 days 00:01:09.242000,63.0,3.0,,,0 days 00:00:17.453000,0 days 00:00:30.787000,0 days 00:00:21.002000,0 days 02:26:27.689000,0 days 02:26:58.476000,0 days 02:27:19.478000,297.0,227.0,277.0,295.0,False,MEDIUM,13.0,True,Ferrari,0 days 02:26:10.252000,2025-06-29 14:33:03.045,1,4.0,False,,False,True,69.242,Austrian Grand Prix,2025,11
0 days 02:28:28.582000,HAM,44,0 days 00:01:09.088000,64.0,3.0,,,0 days 00:00:17.380000,0 days 00:00:30.679000,0 days 00:00:21.029000,0 days 02:27:36.858000,0 days 02:28:07.537000,0 days 02:28:28.566000,296.0,231.0,276.0,295.0,False,MEDIUM,14.0,True,Ferrari,0 days 02:27:19.494000,2025-06-29 14:34:12.287,1,4.0,False,,False,True,69.088,Austrian Grand Prix,2025,11
0 days 02:29:38.029000,HAM,44,0 days 00:01:09.447000,65.0,3.0,,,0 days 00:00:17.547000,0 days 00:00:30.947000,0 days 00:00:20.953000,0 days 02:28:46.113000,0 days 02:29:17.060000,0 days 02:29:38.013000,300.0,228.0,276.0,293.0,False,MEDIUM,15.0,True,Ferrari,0 days 02:28:28.582000,2025-06-29 14:35:21.375,1,4.0,False,,False,True,69.447,Austrian Grand Prix,2025,11
0 days 02:30:47.346000,HAM,44,0 days 00:01:09.317000,66.0,3.0,,,0 days 00:00:17.487000,0 days 00:00:30.831000,0 days 00:00:20.999000,0 days 02:29:55.500000,0 days 02:30:26.331000,0 days 02:30:47.330000,295.0,227.0,275.0,293.0,False,MEDIUM,16.0,True,Ferrari,0 days 02:29:38.029000,2025-06-29 14:36:30.822,1,4.0,False,,False,True,69.317,Austrian Grand Prix,2025,11
0 days 02:31:56.861000,HAM,44,0 days 00:01:09.515000,67.0,3.0,,,0 days 00:00:17.502000,0 days 00:00:30.880000,0 days 00:00:21.133000,0 days 02:31:04.832000,0 days 02:31:35.712000,0 days 02:31:56.845000,297.0,230.0,275.0,295.0,False,MEDIUM,17.0,True,Ferrari,0 days 02:30:47.346000,2025-06-29 14:37:40.139,1,4.0,False,,False,True,69.515,Austrian Grand Prix,2025,11
0 days 02:33:06.435000,HAM,44,0 days 00:01:09.574000,68.0,3.0,,,0 days 00:00:17.398000,0 days 00:00:30.947000,0 days 00:00:21.229000,0 days 02:32:14.243000,0 days 02:32:45.190000,0 days 02:33:06.419000,305.0,229.0,277.0,304.0,False,MEDIUM,18.0,True,Ferrari,0 days 02:31:56.861000,2025-06-29 14:38:49.654,1,4.0,False,,False,True,69.574,Austrian Grand Prix,2025,11
0 days 02:34:15.745000,HAM,44,0 days 00:01:09.310000,69.0,3.0,,,0 days 00:00:17.394000,0 days 00:00:30.831000,0 days 00:00:21.085000,0 days 02:33:23.813000,0 days 02:33:54.644000,0 days 02:34:15.729000,300.0,231.0,276.0,299.0,False,MEDIUM,19.0,True,Ferrari,0 days 02:33:06.435000,2025-06-29 14:39:59.228,1,4.0,False,,False,True,69.31,Austrian Grand Prix,2025,11
0 days 02:35:25.298000,HAM,44,0 days 00:01:09.553000,70.0,3.0,,,0 days 00:00:17.310000,0 days 00:00:30.849000,0 days 00:00:21.394000,0 days 02:34:33.039000,0 days 02:35:03.888000,0 days 02:35:25.282000,301.0,225.0,252.0,300.0,False,MEDIUM,20.0,True,Ferrari,0 days 02:34:15.745000,2025-06-29 14:41:08.538,1,4.0,False,,False,True,69.553,Austrian Grand Prix,2025,11
0 days 01:00:15.725000,HAM,44,0 days 00:02:17.611000,2.0,1.0,,,0 days 00:00:52.654000,0 days 00:00:49.054000,0 days 00:00:35.903000,0 days 00:58:50.731000,0 days 00:59:39.785000,0 days 01:00:15.688000,118.0,218.0,115.0,264.0,True,INTERMEDIATE,2.0,True,Ferrari,0 days 00:57:58.114000,2025-07-06 14:05:38.727,26,5.0,False,,False,False,137.611,British Grand Prix,2025,12
0 days 01:02:32.087000,HAM,44,0 days 00:02:16.362000,3.0,1.0,,,0 days 00:00:49.759000,0 days 00:00:50.370000,0 days 00:00:36.233000,0 days 01:01:05.447000,0 days 01:01:55.817000,0 days 01:02:32.050000,,217.0,150.0,181.0,True,INTERMEDIATE,3.0,True,Ferrari,0 days 01:00:15.725000,2025-07-06 14:07:56.338,6,4.0,False,,False,False,136.362,British Grand Prix,2025,12
0 days 01:04:18.420000,HAM,44,0 days 00:01:46.333000,4.0,1.0,,,0 days 00:00:35.675000,0 days 00:00:41.582000,0 days 00:00:29.076000,0 days 01:03:07.725000,0 days 01:03:49.307000,0 days 01:04:18.383000,293.0,234.0,213.0,296.0,True,INTERMEDIATE,4.0,True,Ferrari,0 days 01:02:32.087000,2025-07-06 14:10:12.700,6712,4.0,False,,False,False,106.333,British Grand Prix,2025,12
0 days 01:06:06.097000,HAM,44,0 days 00:01:47.677000,5.0,1.0,,,0 days 00:00:32.173000,0 days 00:00:42.898000,0 days 00:00:32.606000,0 days 01:04:50.556000,0 days 01:05:33.454000,0 days 01:06:06.060000,,234.0,86.0,300.0,False,INTERMEDIATE,5.0,True,Ferrari,0 days 01:04:18.420000,2025-07-06 14:11:59.033,126,4.0,False,,False,False,107.677,British Grand Prix,2025,12
0 days 01:08:22.842000,HAM,44,0 days 00:02:16.745000,6.0,1.0,,,0 days 00:00:43.370000,0 days 00:00:58.154000,0 days 00:00:35.221000,0 days 01:06:49.430000,0 days 01:07:47.584000,0 days 01:08:22.805000,244.0,216.0,138.0,268.0,False,INTERMEDIATE,6.0,True,Ferrari,0 days 01:06:06.097000,2025-07-06 14:13:46.710,6,4.0,False,,False,False,136.745,British Grand Prix,2025,12
0 days 01:10:26.851000,HAM,44,0 days 00:02:04.009000,7.0,1.0,,,0 days 00:00:44.098000,0 days 00:00:49.749000,0 days 00:00:30.162000,0 days 01:09:06.903000,0 days 01:09:56.652000,0 days 01:10:26.814000,238.0,239.0,214.0,297.0,False,INTERMEDIATE,7.0,True,Ferrari,0 days 01:08:22.842000,2025-07-06 14:16:03.455,671,4.0,False,,False,False,124.009,British Grand Prix,2025,12
0 days 01:12:12.953000,HAM,44,0 days 00:01:46.102000,8.0,1.0,,,0 days 00:00:32.457000,0 days 00:00:43.174000,0 days 00:00:30.471000,0 days 01:10:59.271000,0 days 01:11:42.445000,0 days 01:12:12.916000,291.0,235.0,204.0,305.0,True,INTERMEDIATE,8.0,True,Ferrari,0 days 01:10:26.851000,2025-07-06 14:18:07.464,1,4.0,False,,False,True,106.102,British Grand Prix,2025,12
0 days 01:14:01.002000,HAM,44,0 days 00:01:48.049000,9.0,1.0,,,0 days 00:00:33.149000,0 days 00:00:44.203000,0 days 00:00:30.697000,0 days 01:12:46.065000,0 days 01:13:30.268000,0 days 01:14:00.965000,288.0,227.0,200.0,300.0,False,INTERMEDIATE,9.0,True,Ferrari,0 days 01:12:12.953000,2025-07-06 14:19:53.566,1,4.0,False,,False,True,108.049,British Grand Prix,2025,12
0 days 01:15:49.244000,HAM,44,0 days 00:01:48.242000,10.0,1.0,,,0 days 00:00:32.745000,0 days 00:00:44.528000,0 days 00:00:30.969000,0 days 01:14:33.710000,0 days 01:15:18.238000,0 days 01:15:49.207000,293.0,228.0,200.0,304.0,False,INTERMEDIATE,10.0,True,Ferrari,0 days 01:14:01.002000,2025-07-06 14:21:41.615,1,4.0,False,,False,True,108.242,British Grand Prix,2025,12
0 days 01:21:46.526000,HAM,44,0 days 00:02:00.754000,13.0,2.0,,,0 days 00:00:34.770000,0 days 00:00:50.499000,0 days 00:00:35.485000,0 days 01:20:20.505000,0 days 01:21:11.004000,0 days 01:21:46.489000,279.0,235.0,104.0,301.0,False,INTERMEDIATE,2.0,True,Ferrari,0 days 01:19:45.772000,2025-07-06 14:27:26.385,124,8.0,False,,False,False,120.754,British Grand Prix,2025,12
0 days 01:24:03.149000,HAM,44,0 days 00:02:16.623000,14.0,2.0,,,0 days 00:00:43.792000,0 days 00:00:56.557000,0 days 00:00:36.274000,0 days 01:22:30.281000,0 days 01:23:26.838000,0 days 01:24:03.112000,224.0,206.0,182.0,184.0,False,INTERMEDIATE,3.0,True,Ferrari,0 days 01:21:46.526000,2025-07-06 14:29:27.139,4,8.0,False,,False,False,136.623,British Grand Prix,2025,12
0 days 01:26:29.951000,HAM,44,0 days 00:02:26.802000,15.0,2.0,,,0 days 00:00:42.614000,0 days 00:00:59.460000,0 days 00:00:44.728000,0 days 01:24:45.726000,0 days 01:25:45.186000,0 days 01:26:29.914000,189.0,186.0,92.0,160.0,False,INTERMEDIATE,4.0,True,Ferrari,0 days 01:24:03.149000,2025-07-06 14:31:43.762,4,8.0,False,,False,False,146.802,British Grand Prix,2025,12
0 days 01:34:12.445000,HAM,44,0 days 00:02:04.321000,18.0,2.0,,,0 days 00:00:37.250000,0 days 00:00:47.282000,0 days 00:00:39.789000,0 days 01:32:45.337000,0 days 01:33:32.619000,0 days 01:34:12.408000,280.0,239.0,172.0,96.0,False,INTERMEDIATE,7.0,True,Ferrari,0 days 01:32:08.124000,2025-07-06 14:39:48.737,124,8.0,False,,False,False,124.321,British Grand Prix,2025,12
0 days 01:44:00.431000,HAM,44,0 days 00:01:50.026000,22.0,2.0,,,0 days 00:00:35.413000,0 days 00:00:45.486000,0 days 00:00:29.127000,0 days 01:42:45.781000,0 days 01:43:31.267000,0 days 01:44:00.394000,285.0,242.0,213.0,298.0,False,INTERMEDIATE,11.0,True,Ferrari,0 days 01:42:10.405000,2025-07-06 14:49:51.018,12,6.0,False,,False,True,110.026,British Grand Prix,2025,12
0 days 01:45:45.949000,HAM,44,0 days 00:01:45.518000,23.0,2.0,,,0 days 00:00:33.136000,0 days 00:00:43.544000,0 days 00:00:28.838000,0 days 01:44:33.530000,0 days 01:45:17.074000,0 days 01:45:45.912000,291.0,246.0,215.0,301.0,True,INTERMEDIATE,12.0,True,Ferrari,0 days 01:44:00.431000,2025-07-06 14:51:41.044,1,6.0,False,,False,True,105.518,British Grand Prix,2025,12
0 days 01:47:31.802000,HAM,44,0 days 00:01:45.853000,24.0,2.0,,,0 days 00:00:32.664000,0 days 00:00:44.641000,0 days 00:00:28.548000,0 days 01:46:18.576000,0 days 01:47:03.217000,0 days 01:47:31.765000,292.0,242.0,220.0,297.0,False,INTERMEDIATE,13.0,True,Ferrari,0 days 01:45:45.949000,2025-07-06 14:53:26.562,1,7.0,True,TRACK LIMITS AT TURN 9 LAP 24 ,False,True,105.853,British Grand Prix,2025,12
0 days 01:49:15.522000,HAM,44,0 days 00:01:43.720000,25.0,2.0,,,0 days 00:00:32.092000,0 days 00:00:43.236000,0 days 00:00:28.392000,0 days 01:48:03.857000,0 days 01:48:47.093000,0 days 01:49:15.485000,297.0,244.0,218.0,308.0,True,INTERMEDIATE,14.0,True,Ferrari,0 days 01:47:31.802000,2025-07-06 14:55:12.415,1,7.0,False,,False,True,103.72,British Grand Prix,2025,12
0 days 01:50:59.257000,HAM,44,0 days 00:01:43.735000,26.0,2.0,,,0 days 00:00:32.320000,0 days 00:00:43.057000,0 days 00:00:28.358000,0 days 01:49:47.805000,0 days 01:50:30.862000,0 days 01:50:59.220000,296.0,247.0,221.0,312.0,False,INTERMEDIATE,15.0,True,Ferrari,0 days 01:49:15.522000,2025-07-06 14:56:56.135,1,6.0,False,,False,True,103.735,British Grand Prix,2025,12
0 days 01:52:42.179000,HAM,44,0 days 00:01:42.922000,27.0,2.0,,,0 days 00:00:31.885000,0 days 00:00:42.601000,0 days 00:00:28.436000,0 days 01:51:31.105000,0 days 01:52:13.706000,0 days 01:52:42.142000,294.0,245.0,220.0,312.0,True,INTERMEDIATE,16.0,True,Ferrari,0 days 01:50:59.257000,2025-07-06 14:58:39.870,1,6.0,False,,False,True,102.922,British Grand Prix,2025,12
0 days 01:54:25.847000,HAM,44,0 days 00:01:43.668000,28.0,2.0,,,0 days 00:00:31.925000,0 days 00:00:42.851000,0 days 00:00:28.892000,0 days 01:53:14.067000,0 days 01:53:56.918000,0 days 01:54:25.810000,299.0,246.0,221.0,312.0,False,INTERMEDIATE,17.0,True,Ferrari,0 days 01:52:42.179000,2025-07-06 15:00:22.792,1,6.0,False,,False,True,103.668,British Grand Prix,2025,12
0 days 01:56:09.698000,HAM,44,0 days 00:01:43.851000,29.0,2.0,,,0 days 00:00:32.204000,0 days 00:00:43.082000,0 days 00:00:28.565000,0 days 01:54:58.014000,0 days 01:55:41.096000,0 days 01:56:09.661000,294.0,245.0,220.0,304.0,False,INTERMEDIATE,18.0,True,Ferrari,0 days 01:54:25.847000,2025-07-06 15:02:06.460,1,5.0,False,,False,True,103.851,British Grand Prix,2025,12
0 days 01:57:53.268000,HAM,44,0 days 00:01:43.570000,30.0,2.0,,,0 days 00:00:32.208000,0 days 00:00:42.719000,0 days 00:00:28.643000,0 days 01:56:41.869000,0 days 01:57:24.588000,0 days 01:57:53.231000,290.0,237.0,221.0,297.0,False,INTERMEDIATE,19.0,True,Ferrari,0 days 01:56:09.698000,2025-07-06 15:03:50.311,1,5.0,False,,False,True,103.57,British Grand Prix,2025,12
0 days 01:59:36.858000,HAM,44,0 days 00:01:43.590000,31.0,2.0,,,0 days 00:00:32.197000,0 days 00:00:42.802000,0 days 00:00:28.591000,0 days 01:58:25.428000,0 days 01:59:08.230000,0 days 01:59:36.821000,292.0,243.0,227.0,301.0,False,INTERMEDIATE,20.0,True,Ferrari,0 days 01:57:53.268000,2025-07-06 15:05:33.881,1,5.0,False,,False,True,103.59,British Grand Prix,2025,12
0 days 02:01:19.887000,HAM,44,0 days 00:01:43.029000,32.0,2.0,,,0 days 00:00:32.154000,0 days 00:00:42.291000,0 days 00:00:28.584000,0 days 02:00:08.975000,0 days 02:00:51.266000,0 days 02:01:19.850000,294.0,241.0,226.0,302.0,False,INTERMEDIATE,21.0,True,Ferrari,0 days 01:59:36.858000,2025-07-06 15:07:17.471,1,5.0,False,,False,True,103.029,British Grand Prix,2025,12
0 days 02:03:02.454000,HAM,44,0 days 00:01:42.567000,33.0,2.0,,,0 days 00:00:32.049000,0 days 00:00:42.267000,0 days 00:00:28.251000,0 days 02:01:51.899000,0 days 02:02:34.166000,0 days 02:03:02.417000,292.0,243.0,228.0,302.0,True,INTERMEDIATE,22.0,True,Ferrari,0 days 02:01:19.887000,2025-07-06 15:09:00.500,1,5.0,False,,False,True,102.567,British Grand Prix,2025,12
0 days 02:04:45.498000,HAM,44,0 days 00:01:43.044000,34.0,2.0,,,0 days 00:00:31.879000,0 days 00:00:42.677000,0 days 00:00:28.488000,0 days 02:03:34.296000,0 days 02:04:16.973000,0 days 02:04:45.461000,293.0,243.0,219.0,322.0,False,INTERMEDIATE,23.0,True,Ferrari,0 days 02:03:02.454000,2025-07-06 15:10:43.067,1,5.0,False,,False,True,103.044,British Grand Prix,2025,12
0 days 02:06:26.942000,HAM,44,0 days 00:01:41.444000,35.0,2.0,,,0 days 00:00:32.229000,0 days 00:00:41.588000,0 days 00:00:27.627000,0 days 02:05:17.690000,0 days 02:05:59.278000,0 days 02:06:26.905000,303.0,242.0,231.0,302.0,True,INTERMEDIATE,24.0,True,Ferrari,0 days 02:04:45.498000,2025-07-06 15:12:26.111,1,4.0,False,,False,True,101.444,British Grand Prix,2025,12
0 days 02:08:08.296000,HAM,44,0 days 00:01:41.354000,36.0,2.0,,,0 days 00:00:31.633000,0 days 00:00:41.726000,0 days 00:00:27.995000,0 days 02:06:58.538000,0 days 02:07:40.264000,0 days 02:08:08.259000,294.0,242.0,230.0,318.0,True,INTERMEDIATE,25.0,True,Ferrari,0 days 02:06:26.942000,2025-07-06 15:14:07.555,1,4.0,False,,False,True,101.354,British Grand Prix,2025,12
0 days 02:09:48.803000,HAM,44,0 days 00:01:40.507000,37.0,2.0,,,0 days 00:00:31.667000,0 days 00:00:41.518000,0 days 00:00:27.322000,0 days 02:08:39.926000,0 days 02:09:21.444000,0 days 02:09:48.766000,291.0,245.0,234.0,319.0,True,INTERMEDIATE,26.0,True,Ferrari,0 days 02:08:08.296000,2025-07-06 15:15:48.909,1,4.0,False,,False,True,100.507,British Grand Prix,2025,12
0 days 02:11:29.952000,HAM,44,0 days 00:01:41.149000,38.0,2.0,,,0 days 00:00:31.612000,0 days 00:00:42.056000,0 days 00:00:27.481000,0 days 02:10:20.378000,0 days 02:11:02.434000,0 days 02:11:29.915000,310.0,242.0,234.0,323.0,False,INTERMEDIATE,27.0,True,Ferrari,0 days 02:09:48.803000,2025-07-06 15:17:29.416,1,4.0,False,,False,True,101.149,British Grand Prix,2025,12
0 days 02:13:10.788000,HAM,44,0 days 00:01:40.836000,39.0,2.0,,,0 days 00:00:31.647000,0 days 00:00:41.690000,0 days 00:00:27.499000,0 days 02:12:01.562000,0 days 02:12:43.252000,0 days 02:13:10.751000,307.0,244.0,232.0,307.0,False,INTERMEDIATE,28.0,True,Ferrari,0 days 02:11:29.952000,2025-07-06 15:19:10.565,1,4.0,False,,False,True,100.836,British Grand Prix,2025,12
0 days 02:14:51.485000,HAM,44,0 days 00:01:40.697000,40.0,2.0,,,0 days 00:00:31.709000,0 days 00:00:41.498000,0 days 00:00:27.490000,0 days 02:13:42.460000,0 days 02:14:23.958000,0 days 02:14:51.448000,293.0,243.0,232.0,305.0,False,INTERMEDIATE,29.0,True,Ferrari,0 days 02:13:10.788000,2025-07-06 15:20:51.401,12,4.0,False,,False,True,100.697,British Grand Prix,2025,12
0 days 02:20:17.739000,HAM,44,0 days 00:01:36.929000,43.0,3.0,,,0 days 00:00:31.696000,0 days 00:00:39.455000,0 days 00:00:25.778000,0 days 02:19:12.469000,0 days 02:19:51.924000,0 days 02:20:17.702000,294.0,253.0,247.0,310.0,True,SOFT,5.0,False,Ferrari,0 days 02:18:40.810000,2025-07-06 15:26:21.423,12,4.0,False,,False,True,96.929,British Grand Prix,2025,12
0 days 02:21:52.613000,HAM,44,0 days 00:01:34.874000,44.0,3.0,,,0 days 00:00:31.069000,0 days 00:00:38.644000,0 days 00:00:25.161000,0 days 02:20:48.771000,0 days 02:21:27.415000,0 days 02:21:52.576000,,254.0,250.0,309.0,True,SOFT,6.0,False,Ferrari,0 days 02:20:17.739000,2025-07-06 15:27:58.352,12,4.0,False,,False,True,94.874,British Grand Prix,2025,12
0 days 02:23:26.551000,HAM,44,0 days 00:01:33.938000,45.0,3.0,,,0 days 00:00:30.560000,0 days 00:00:38.220000,0 days 00:00:25.158000,0 days 02:22:23.136000,0 days 02:23:01.356000,0 days 02:23:26.514000,292.0,259.0,249.0,307.0,True,SOFT,7.0,False,Ferrari,0 days 02:21:52.613000,2025-07-06 15:29:33.226,1,4.0,False,,False,True,93.938,British Grand Prix,2025,12
